target_date,generated_at_utc,history_through,board_mode,weather_source,batter,game_pk,opposing_pitcher_id,model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682829,824465,669373,11,Elly De La Cruz,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,2,Great American Ball Park,81,9.5,Elite,9.9,9.2,5.1,9.2,4.6,6.6,9.0,75.74000000000001,7.3321778,78.0,9.1,9.5,8.3,9.8,Hitter skill + Pitch-type matchup,False,0.7790277777777777,0.7790277777777777
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,800543,824465,666157,12,Josue De Paula,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,9,Great American Ball Park,81,9.4,Excellent,9.4,9.0,6.0,9.0,4.6,6.6,2.0,75.74000000000001,7.3321778,78.0,8.9,9.8,6.7,9.0,Hitter skill + Pitch-type matchup,False,0.7355555555555555,0.7355555555555555
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,678246,824386,668909,13,Miguel Vargas,Chicago White Sox,Cleveland Guardians,Gavin Williams,3,Progressive Field,60,9.4,Excellent,9.4,8.7,8.4,8.7,3.7,5.9,8.0,66.56,4.2253228,58.0,3.3,2.7,2.8,4.7,Hitter skill + Pitch-type matchup,False,0.7345833333333333,0.7345833333333333
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672960,822765,675512,14,Kazuma Okamoto,Toronto Blue Jays,Detroit Tigers,Troy Melton,6,Rogers Centre,69,9.3,Excellent,8.9,8.2,6.5,8.2,4.1,5.9,5.0,63.86,5.716613199999999,132.0,9.8,9.8,7.5,8.4,Recent power + Hitter skill,False,0.7340277777777778,0.7340277777777778
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682987,823656,665152,15,Spencer Jones,New York Yankees,Minnesota Twins,Dean Kremer,5,Target Field,113,9.3,Excellent,6.6,9.6,9.3,9.6,6.1,5.6,6.0,59.0,13.4837507,173.0,3.3,6.6,5.2,9.1,Pitch-type matchup + Pitcher vulnerability,True,0.7263888888888889,0.7263888888888889
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665742,823575,687064,16,Juan Soto,New York Mets,Baltimore Orioles,Brandon Young,2,Citi Field,101,9.2,Excellent,9.6,6.5,5.5,6.5,5.5,6.0,9.0,68.18,8.5749198,351.0,8.5,8.1,7.1,9.6,Hitter skill + Lineup context,False,0.7226388888888888,0.7226388888888888
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663728,823981,672282,17,Cal Raleigh,Seattle Mariners,Los Angeles Angels,Reid Detmers,4,Angel Stadium,101,9.2,Excellent,9.8,8.8,4.6,8.8,5.5,5.5,7.0,,,,3.3,9.7,8.8,9.9,Hitter skill + Pitch-type matchup,True,0.7220833333333333,0.7220833333333333
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,545361,823981,807739,18,Mike Trout,Los Angeles Angels,Seattle Mariners,Kade Anderson,2,Angel Stadium,101,9.1,Excellent,9.7,3.6,8.8,3.6,5.5,5.5,9.0,,,,6.2,6.9,2.3,6.9,Hitter skill + Lineup context,True,0.7206944444444444,0.7206944444444444
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,596019,823575,687064,19,Francisco Lindor,New York Mets,Baltimore Orioles,Brandon Young,1,Citi Field,101,9.0,Excellent,8.2,8.6,5.5,8.6,5.5,6.0,10.0,68.18,8.5749198,351.0,9.9,7.0,8.1,8.8,Lineup context + Recent power,False,0.7186111111111111,0.7186111111111111
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,606466,825034,645261,20,Ketel Marte,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,2,Chase Field,213,9.0,Excellent,9.5,9.1,4.1,9.1,10.0,4.8,9.0,104.18,6.337984199999999,238.0,3.3,5.7,7.1,8.7,Ballpark + Hitter skill,True,0.7066666666666666,0.7066666666666666
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,543807,822765,675512,21,George Springer,Toronto Blue Jays,Detroit Tigers,Troy Melton,2,Rogers Centre,69,8.9,Excellent,7.8,8.0,6.5,8.0,4.1,5.9,9.0,63.86,5.716613199999999,132.0,7.3,9.1,8.3,7.7,Lineup context + Pitch-type matchup,False,0.7033333333333334,0.7033333333333334
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,606192,824465,666157,22,Teoscar Hernández,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,5,Great American Ball Park,81,8.9,Excellent,9.5,5.6,6.0,5.6,4.6,6.6,6.0,75.74000000000001,7.3321778,78.0,7.9,9.6,7.2,8.6,Hitter skill + Recent power,False,0.6998611111111112,0.6998611111111112
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,553993,824465,669373,23,Eugenio Suárez,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,5,Great American Ball Park,81,8.8,Excellent,8.9,8.4,5.1,8.4,4.6,6.6,6.0,75.74000000000001,7.3321778,78.0,9.5,7.6,8.2,7.6,Recent power + Hitter skill,False,0.699861111111111,0.699861111111111
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669224,823656,665152,24,Austin Wells,New York Yankees,Minnesota Twins,Dean Kremer,8,Target Field,113,8.8,Excellent,7.6,6.1,9.3,6.1,6.1,5.6,3.0,59.0,13.4837507,173.0,7.9,5.4,6.1,8.2,Pitcher vulnerability + Recent power,True,0.6988888888888889,0.6988888888888889
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,571970,824465,666157,25,Max Muncy,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,7,Great American Ball Park,81,8.7,Excellent,9.3,7.2,6.0,7.2,4.6,6.6,4.0,75.74000000000001,7.3321778,78.0,8.7,5.5,7.9,7.3,Hitter skill + Recent power,False,0.6925000000000001,0.6925000000000001
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,660670,824629,656849,26,Ronald Acuña Jr.,Atlanta Braves,Chicago Cubs,David Peterson,1,Wrigley Field,107,8.7,Excellent,6.5,8.7,6.9,8.7,5.8,6.1,10.0,69.98,12.3652829,132.0,6.2,8.8,7.2,7.4,Lineup context + Pitch-type matchup,False,0.6872222222222222,0.6872222222222222
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691182,824308,663554,27,Adael Amador,Colorado Rockies,San Diego Padres,Casey Mize,8,Coors Field,207,8.6,Excellent,6.5,8.9,7.4,8.9,10.0,6.8,3.0,83.66,22.120807600000003,278.0,9.4,8.9,5.9,2.0,Ballpark + Recent power,False,0.6786111111111112,0.6786111111111112
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666160,824308,663554,28,Mickey Moniak,Colorado Rockies,San Diego Padres,Casey Mize,7,Coors Field,207,8.6,Excellent,6.4,8.2,7.4,8.2,10.0,6.8,4.0,83.66,22.120807600000003,278.0,7.3,3.9,9.9,7.1,Ballpark + Pitch-type matchup,False,0.6775000000000001,0.6775000000000001
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682877,824465,669373,29,Juan Brito,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,6,Great American Ball Park,81,8.5,Strong,8.7,9.9,5.1,9.9,4.6,6.6,5.0,75.74000000000001,7.3321778,78.0,7.3,9.2,3.3,4.6,Pitch-type matchup + Hitter skill,False,0.6772222222222222,0.6772222222222222
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,672386,822765,675512,30,Alejandro Kirk,Toronto Blue Jays,Detroit Tigers,Troy Melton,4,Rogers Centre,69,8.5,Strong,7.6,7.9,6.5,7.9,4.1,5.9,7.0,63.86,5.716613199999999,132.0,7.0,5.5,8.6,8.4,Pitch-type matchup + Hitter skill,False,0.6718055555555555,0.6718055555555555
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691718,824629,625643,31,Pete Crow-Armstrong,Chicago Cubs,Atlanta Braves,Reynaldo López,1,Wrigley Field,107,8.4,Strong,8.5,9.7,3.2,9.7,5.8,6.1,10.0,69.98,12.3652829,132.0,3.3,9.4,8.5,9.3,Lineup context + Pitch-type matchup,False,0.6715277777777778,0.6715277777777778
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,686797,823656,701542,32,Brooks Lee,Minnesota Twins,New York Yankees,Will Warren,2,Target Field,113,8.4,Strong,6.8,6.0,7.9,6.0,6.1,5.6,9.0,59.0,13.4837507,173.0,3.3,8.7,9.5,7.1,Lineup context + Pitcher vulnerability,True,0.6691666666666666,0.6691666666666666
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,681715,825034,669203,33,Heriberto Hernández,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,2,Chase Field,213,8.3,Strong,9.7,9.4,1.5,9.4,10.0,4.8,9.0,104.18,6.337984199999999,238.0,3.3,9.4,6.4,9.6,Ballpark + Hitter skill,True,0.6623611111111111,0.6623611111111111
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669221,824629,656849,34,Sean Murphy,Atlanta Braves,Chicago Cubs,David Peterson,8,Wrigley Field,107,8.3,Strong,9.2,5.9,6.9,5.9,5.8,6.1,3.0,69.98,12.3652829,132.0,3.3,8.3,4.5,6.3,Hitter skill + Pitcher vulnerability,False,0.6616666666666665,0.6616666666666665
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,681297,823575,804636,35,Colton Cowser,Baltimore Orioles,New York Mets,Jonah Tong,8,Citi Field,101,8.2,Strong,6.3,7.6,9.8,7.6,5.5,6.0,3.0,68.18,8.5749198,351.0,3.3,5.4,5.4,5.4,Pitcher vulnerability + Pitch-type matchup,False,0.6595833333333333,0.6595833333333333
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,808959,824386,668909,36,Munetaka Murakami,Chicago White Sox,Cleveland Guardians,Gavin Williams,4,Progressive Field,60,8.1,Strong,7.2,6.8,8.4,6.8,3.7,5.9,7.0,66.56,4.2253228,58.0,7.3,3.9,1.3,8.3,Pitcher vulnerability + Recent power,False,0.6544444444444445,0.6544444444444445
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682998,825034,645261,37,Corbin Carroll,Arizona Diamondbacks,Miami Marlins,Sandy Alcantara,5,Chase Field,213,8.1,Strong,8.6,6.8,4.1,6.8,10.0,4.8,6.0,104.18,6.337984199999999,238.0,6.5,8.9,7.3,8.8,Ballpark + Hitter skill,True,0.6495833333333333,0.6495833333333333
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,701398,824465,669373,38,Sal Stewart,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,3,Great American Ball Park,81,8.0,Strong,8.2,6.9,5.1,6.9,4.6,6.6,8.0,75.74000000000001,7.3321778,78.0,3.3,7.4,9.2,9.7,Hitter skill + Lineup context,False,0.6488888888888887,0.6488888888888887
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663616,823656,701542,39,Trevor Larnach,Minnesota Twins,New York Yankees,Will Warren,5,Target Field,113,8.0,Strong,5.2,8.1,7.9,8.1,6.1,5.6,6.0,59.0,13.4837507,173.0,9.7,6.3,7.4,7.8,Recent power + Pitch-type matchup,True,0.6449999999999999,0.6449999999999999
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,643217,824386,668909,40,Andrew Benintendi,Chicago White Sox,Cleveland Guardians,Gavin Williams,5,Progressive Field,60,7.9,Strong,5.7,7.8,8.4,7.8,3.7,5.9,6.0,66.56,4.2253228,58.0,3.3,6.0,9.3,8.6,Pitcher vulnerability + Pitch-type matchup,False,0.6422222222222222,0.6422222222222222
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695657,824386,668909,41,Colson Montgomery,Chicago White Sox,Cleveland Guardians,Gavin Williams,7,Progressive Field,60,7.9,Strong,8.0,5.2,8.4,5.2,3.7,5.9,4.0,66.56,4.2253228,58.0,3.3,7.8,4.5,6.1,Pitcher vulnerability + Hitter skill,False,0.6415277777777778,0.6415277777777778
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,702616,823575,804636,42,Jackson Holliday,Baltimore Orioles,New York Mets,Jonah Tong,5,Citi Field,101,7.8,Strong,7.4,4.2,9.8,4.2,5.5,6.0,6.0,68.18,8.5749198,351.0,3.3,3.3,5.6,3.1,Pitcher vulnerability + Hitter skill,False,0.6387500000000002,0.6387500000000002
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,665489,822765,675512,43,Vladimir Guerrero Jr.,Toronto Blue Jays,Detroit Tigers,Troy Melton,3,Rogers Centre,69,7.8,Strong,8.4,3.1,6.5,3.1,4.1,5.9,8.0,63.86,5.716613199999999,132.0,5.9,7.9,9.8,9.4,Hitter skill + Lineup context,False,0.6386111111111111,0.6386111111111111
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,666182,823575,687064,44,Bo Bichette,New York Mets,Baltimore Orioles,Brandon Young,3,Citi Field,101,7.7,Strong,9.6,3.4,5.5,3.4,5.5,6.0,8.0,68.18,8.5749198,351.0,3.3,6.8,8.4,8.0,Hitter skill + Lineup context,False,0.6370833333333333,0.6370833333333333
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,694208,823981,807739,45,Moisés Ballesteros,Los Angeles Angels,Seattle Mariners,Kade Anderson,5,Angel Stadium,101,7.7,Strong,6.9,4.8,8.8,4.8,5.5,5.5,6.0,,,,8.3,6.5,6.1,2.3,Pitcher vulnerability + Recent power,True,0.6344444444444445,0.6344444444444445
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,605141,824465,666157,46,Mookie Betts,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,2,Great American Ball Park,81,7.6,Strong,8.6,2.8,6.0,2.8,4.6,6.6,9.0,75.74000000000001,7.3321778,78.0,8.7,7.1,6.5,8.7,Lineup context + Recent power,False,0.6302777777777776,0.6302777777777776
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663656,824465,666157,47,Kyle Tucker,Los Angeles Dodgers,Cincinnati Reds,Nick Lodolo,4,Great American Ball Park,81,7.6,Strong,8.1,4.8,6.0,4.8,4.6,6.6,7.0,75.74000000000001,7.3321778,78.0,9.4,8.6,5.7,5.7,Recent power + Hitter skill,False,0.6291666666666667,0.6291666666666667
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683737,824629,625643,48,Michael Busch,Chicago Cubs,Atlanta Braves,Reynaldo López,3,Wrigley Field,107,7.5,Strong,9.1,7.3,3.2,7.3,5.8,6.1,8.0,69.98,12.3652829,132.0,6.5,7.5,4.3,6.1,Hitter skill + Lineup context,False,0.6149999999999999,0.6149999999999999
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,695336,823006,694738,49,Thomas Saggese,St. Louis Cardinals,San Francisco Giants,Landen Roupp,1,Busch Stadium,70,7.5,Strong,8.3,9.3,2.7,9.3,4.2,6.1,10.0,85.64,10.7497183,144.0,3.3,7.2,5.3,9.5,Lineup context + Pitch-type matchup,False,0.61375,0.61375
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671976,824386,668909,50,Tristan Peters,Chicago White Sox,Cleveland Guardians,Gavin Williams,6,Progressive Field,60,7.4,Above average,5.1,7.5,8.4,7.5,3.7,5.9,5.0,66.56,4.2253228,58.0,3.3,8.2,9.6,6.2,Pitcher vulnerability + Pitch-type matchup,False,0.6120833333333334,0.6120833333333334
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668227,823981,672282,51,Randy Arozarena,Seattle Mariners,Los Angeles Angels,Reid Detmers,2,Angel Stadium,101,7.4,Above average,7.4,7.9,4.6,7.9,5.5,5.5,9.0,,,,9.6,7.3,3.4,4.4,Recent power + Lineup context,True,0.6090277777777778,0.6090277777777778
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,642350,823981,807739,52,Jose Siri,Los Angeles Angels,Seattle Mariners,Kade Anderson,8,Angel Stadium,101,7.3,Above average,4.6,7.7,8.8,7.7,5.5,5.5,3.0,,,,7.9,9.2,4.7,3.8,Pitcher vulnerability + Recent power,True,0.5994444444444444,0.5994444444444444
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,663886,824465,669373,53,Tyler Stephenson,Cincinnati Reds,Los Angeles Dodgers,Tarik Skubal,4,Great American Ball Park,81,7.2,Above average,7.5,7.1,5.1,7.1,4.6,6.6,7.0,75.74000000000001,7.3321778,78.0,3.3,6.7,8.6,5.1,Hitter skill + Pitch-type matchup,False,0.59875,0.59875
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,682626,823575,687064,54,Francisco Alvarez,New York Mets,Baltimore Orioles,Brandon Young,9,Citi Field,101,7.2,Above average,7.3,9.2,5.5,9.2,5.5,6.0,2.0,68.18,8.5749198,351.0,3.3,4.5,3.6,7.9,Pitch-type matchup + Hitter skill,False,0.5937499999999999,0.5937499999999999
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,671739,824629,656849,55,Michael Harris II,Atlanta Braves,Chicago Cubs,David Peterson,5,Wrigley Field,107,7.1,Above average,6.7,5.4,6.9,5.4,5.8,6.1,6.0,69.98,12.3652829,132.0,6.2,4.4,8.9,4.1,Pitcher vulnerability + Hitter skill,False,0.5916666666666666,0.5916666666666666
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,669065,825034,669203,56,Kyle Stowers,Miami Marlins,Arizona Diamondbacks,Corbin Burnes,1,Chase Field,213,7.1,Above average,8.3,7.8,1.5,7.8,10.0,4.8,10.0,104.18,6.337984199999999,238.0,3.3,7.7,6.8,9.8,Ballpark + Lineup context,True,0.5900000000000001,0.5900000000000001
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,691720,824308,663554,57,Kyle Karros,Colorado Rockies,San Diego Padres,Casey Mize,6,Coors Field,207,7.0,Above average,4.7,8.4,7.4,8.4,10.0,6.8,5.0,83.66,22.120807600000003,278.0,6.8,5.0,1.7,2.1,Ballpark + Pitch-type matchup,False,0.5772222222222223,0.5772222222222223
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,686948,824629,656849,58,Drake Baldwin,Atlanta Braves,Chicago Cubs,David Peterson,2,Wrigley Field,107,7.0,Above average,5.1,6.2,6.9,6.2,5.8,6.1,9.0,69.98,12.3652829,132.0,5.7,6.4,5.9,7.4,Lineup context + Pitcher vulnerability,False,0.5758333333333332,0.5758333333333332
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,699393,824629,625643,59,Pedro Ramírez,Chicago Cubs,Atlanta Braves,Reynaldo López,8,Wrigley Field,107,6.9,Above average,9.1,6.7,3.2,6.7,5.8,6.1,3.0,69.98,12.3652829,132.0,7.7,6.2,5.8,3.6,Hitter skill + Recent power,False,0.5726388888888887,0.5726388888888887
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,683146,823575,687064,60,Brett Baty,New York Mets,Baltimore Orioles,Brandon Young,8,Citi Field,101,6.9,Above average,6.2,5.1,5.5,5.1,5.5,6.0,3.0,68.18,8.5749198,351.0,10.0,9.7,8.7,9.1,Recent power + Hitter skill,False,0.5701388888888889,0.5701388888888889
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,686527,823981,672282,61,Dominic Canzone,Seattle Mariners,Los Angeles Angels,Reid Detmers,3,Angel Stadium,101,6.8,Above average,6.1,8.6,4.6,8.6,5.5,5.5,8.0,,,,6.2,8.4,4.6,4.8,Pitch-type matchup + Lineup context,True,0.5688888888888888,0.5688888888888888
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,668904,823656,701542,62,Royce Lewis,Minnesota Twins,New York Yankees,Will Warren,6,Target Field,113,6.8,Above average,4.8,7.2,7.9,7.2,6.1,5.6,5.0,59.0,13.4837507,173.0,3.3,6.8,4.9,5.5,Pitcher vulnerability + Pitch-type matchup,True,0.5665277777777779,0.5665277777777779
2026-09-14,2026-09-14T20:28:23.785941+00:00,2026-09-13,projected_or_reconstructed,forecast_or_neutral,664983,824308,663554,63,Jake McCarthy,Colorado Rockies,San Diego Padres,Casey Mize,1,Coors Field,207,6.7,Above average,3.1,8.5,7.4,8.5,10.0,6.8,10.0,83.66,22.120807600000003,278.0,3.3,6.3,6.4,2.6,Ballpark + Lineup context,False,0.5658333333333334,0.5658333333333334
